4494,-0.95082,0.30896,12.449,0.90096,0.29878,0.074126,28.293,-18.512,3.3572,34.068,-118.45
4573,-0.53169,0.84544,11.985,0.12385,0.40851,0.51728,28.143,-18.062,3.5072,34.068,-118.45
4653,0.050295,0.68258,11.58,-0.079079,0.21516,0.040571,28.893,-18.062,3.9572,34.068,-118.45
4734,-1.7771,1.1304,8.1095,-0.14939,0.22741,0.35536,29.943,-18.212,4.1072,34.068,-118.45
4827,-0.5772,-0.05269,9.8004,-0.026348,0.0074347,-0.2119,30.243,-18.362,4.1072,34.068,-118.45
4907,-0.8167,0.61792,7.8389,0.24157,0.037262,-0.0036379,30.243,-18.362,5.4572,34.068,-118.45
4974,-0.55325,1.5735,8.2125,0.16433,-0.0053485,-0.046781,30.243,-18.362,4.5572,34.068,-118.45
5056,-0.22753,1.1783,10.564,0.24316,-1.0461,-0.19272,30.243,-18.812,3.9572,34.068,-118.45
5134,-0.045505,1.5065,11.97,-0.26017,0.091591,-0.031335,29.943,-20.012,3.9572,34.068,-118.45
5215,-0.021555,0.51493,11.326,0.73958,-0.25995,-0.48514,29.343,-19.712,3.9572,34.068,-118.45
5295,-0.15568,0.66582,10.184,-0.32782,-0.051155,-0.25131,28.593,-20.162,3.9572,34.068,-118.45
5375,-0.00479,2.007,6.3252,-0.0045105,0.48254,0.21847,28.143,-20.312,3.6572,34.068,-118.45
5456,-0.40476,2.0693,8.8161,0.1377,-0.29137,-0.049444,26.793,-20.312,3.6572,34.068,-118.45
5536,-0.040715,2.6417,10.861,0.39283,-0.11614,0.15296,24.543,-20.312,3.6572,34.068,-118.45
5626,-1.1496,2.3615,11.194,0.57872,1.2256,0.47254,23.943,-20.312,3.6572,34.068,-118.45
5706,-0.66821,1.7484,11.017,-0.80612,-0.12998,0.018733,24.393,-20.762,3.5072,34.068,-118.45
5789,-0.7209,2.3615,8.7538,0.35235,-0.19603,0.29197,25.443,-21.062,2.7572,34.068,-118.45
5867,0.17963,1.8346,9.0651,-0.5723,-0.65143,-0.32215,25.743,-21.512,2.6072,34.068,-118.45
5947,-0.31614,1.7675,9.8483,0.41467,0.14432,-0.16609,25.593,-21.662,1.7072,34.068,-118.45
6027,-0.17723,2.7998,7.9946,0.059938,0.50332,0.075724,25.593,-21.662,1.5572,34.068,-118.45
6108,0.35686,2.0286,10.701,-1.1774,-1.5947,-0.29765,25.593,-22.862,1.5572,34.068,-118.45
6188,0.31854,2.4836,13,0.71241,-0.075656,-0.07288,25.593,-23.012,1.5572,34.068,-118.45
6269,1.4753,1.8609,9.9657,-0.22023,0.17202,-0.4633,25.593,-22.862,1.5572,34.068,-118.45
6348,-0.076641,1.9112,8.3179,-0.20638,0.1113,-0.39566,25.293,-22.862,1.4072,34.068,-118.45
6508,0.13173,2.7016,9.2759,0.044492,-0.59764,0.03844,24.843,-22.712,1.1072,34.068,-118.45
6589,0.39278,2.7878,11.681,0.34862,-0.27752,0.17799,24.693,-22.562,1.1072,34.068,-118.45
6828,-1.0346,2.6178,9.7645,-0.071622,-0.40216,0.84058,24.693,-23.012,1.1072,34.068,-118.45
6900,-0.55085,1.8753,8.5502,-0.14406,0.0079673,-0.47555,24.693,-23.312,0.95717,34.068,-118.45
6980,-0.73767,2.1795,7.8173,-0.13767,0.28121,-0.079804,25.143,-23.012,0.20717,34.068,-118.45
7060,-1.2933,2.51,10.193,0.027447,-0.013871,0.0022211,25.593,-23.012,0.20717,34.068,-118.45
7140,-0.39757,2.5818,10.746,-0.33794,-0.37872,0.071463,26.793,-23.012,0.20717,34.068,-118.45
7221,0.66821,1.8585,11.654,-0.3912,-0.41654,0.060278,26.493,-23.312,0.20717,34.068,-118.45
7301,0.19879,2.1986,9.3549,0.32412,0.4117,0.19024,26.043,-23.312,0.20717,34.068,-118.45
7382,0.36404,2.3064,9.0651,-0.4908,0.0015757,-0.19592,25.743,-23.312,0.20717,34.068,-118.45
7461,-0.93645,2.0286,7.0629,0.092961,0.55871,0.045364,25.743,-23.012,0.20717,34.068,-118.45
7542,-0.16286,2.6872,9.3909,-0.057241,-0.34197,0.1732,26.043,-23.012,0.20717,34.068,-118.45
7622,-0.41913,2.5459,11.144,0.14409,0.14911,0.1455,26.643,-22.562,0.35717,34.068,-118.45
7703,-0.30417,2.8333,10.301,0.30335,0.67802,0.44164,26.793,-22.562,0.35717,34.068,-118.45
7783,-0.80712,1.2909,12.102,0.27512,-0.70736,0.07892,26.943,-22.562,0.35717,34.068,-118.45
7864,-0.34249,2.3184,9.1418,-0.10465,0.068687,0.46668,27.843,-22.562,0.35717,34.068,-118.45
7945,-0.098196,1.5041,8.0928,0.040763,0.24446,-0.010562,30.243,-22.712,0.35717,34.068,-118.45
8027,-1.1113,1.8346,7.8724,0.2176,0.1097,-0.079272,30.693,-23.012,0.35717,34.068,-118.45
8103,-0.51732,2.7279,8.8089,0.19469,0.1081,0.16041,30.843,-23.612,0.35717,34.068,-118.45
8183,0.36165,2.4812,11.788,-0.059372,-1.3726,-0.24705,29.343,-23.612,0.35717,34.068,-118.45
8264,0.65145,2.9938,11.304,-0.44393,-0.15608,-0.0031052,28.893,-23.612,0.35717,34.068,-118.45
8344,0.61313,1.5352,11.17,0.35182,0.035132,-0.27581,28.743,-23.762,0.35717,34.068,-118.45
8425,0.76641,1.9735,8.7514,-0.30225,0.67962,-0.22894,28.443,-23.612,0.35717,34.068,-118.45
8518,-0.70174,2.3519,6.1792,0.026382,1.2192,0.13431,28.293,-23.612,0.35717,34.068,-118.45
8585,-0.17963,3.1183,8.3395,0.09882,-0.4975,0.14071,28.293,-23.762,0.35717,34.068,-118.45
8666,-0.41194,2.8046,9.6471,0.27672,-0.12093,0.28718,28.593,-23.762,0.35717,34.068,-118.45
8745,0.30896,3.6716,10.964,0.63465,0.46443,0.51728,28.593,-23.762,0.35717,34.068,-118.45
8905,-1.9711,2.498,7.9898,0.41148,0.39093,0.31488,28.593,-23.912,0.20717,34.068,-118.45
8986,0.0095801,1.8346,10.763,0.017327,-0.83839,-0.14479,29.193,-24.062,0.20717,34.068,-118.45
9069,-0.42631,1.9903,7.2904,-0.048719,0.98535,0.019265,29.343,-24.212,0.20717,34.068,-118.45
9268,-1.0251,3.0177,11.281,0.12332,-0.45436,-0.14585,34.293,-25.412,0.20717,34.068,-118.45
9325,-0.87897,3.0704,10.399,-0.62236,0.0591,-0.2886,33.843,-26.162,0.80717,34.068,-118.45
9347,-0.76401,2.2585,11.331,-0.80772,-0.045829,-0.20284,33.843,-25.562,0.80717,34.068,-118.45
9377,-0.04311,1.6885,12.528,-0.39706,-0.62959,-0.24439,33.693,-24.962,0.80717,34.068,-118.45
9387,0.059875,1.5807,12.531,-0.18401,-0.73559,-0.26836,33.243,-24.662,0.50717,34.068,-118.45
9401,0.031135,1.4993,12.248,0.026382,-0.73665,-0.2641,32.643,-24.662,0.80717,34.068,-118.45
9429,0.20118,1.9232,9.7405,0.4397,-0.10761,-0.061162,31.893,-24.362,0.50717,34.068,-118.45
9458,0.70893,2.5124,7.2521,0.09669,0.82076,0.0091453,31.293,-24.362,0.50717,34.068,-118.45
9469,0.7688,2.6657,7.1108,-0.11743,0.85219,-0.065956,31.593,-24.362,0.50717,34.068,-118.45
9481,0.61073,2.6489,7.2473,-0.30172,0.72223,-0.17355,32.043,-23.612,0.50717,34.068,-118.45
9508,-0.48858,2.1723,8.2245,-0.41996,-0.13531,-0.45851,32.043,-24.062,0.50717,34.068,-118.45
9538,-1.0825,1.8537,7.961,-0.028479,-0.18378,-0.34133,32.043,-23.012,0.50717,34.068,-118.45
9564,-1.3077,1.9759,7.2713,0.18777,0.34193,-0.14638,32.043,-22.562,0.80717,34.068,-118.45
9589,-1.3556,2.4573,6.2558,0.082309,0.52462,0.11141,32.193,-22.562,0.80717,34.068,-118.45
9612,-1.1831,2.5842,6.912,-0.10198,0.14059,0.17053,32.493,-22.562,0.80717,34.068,-118.45
9632,-0.7688,2.8189,8.0664,-0.20531,-0.49217,0.072529,32.643,-22.562,0.95717,34.068,-118.45
9644,-0.52211,2.7662,8.6987,-0.22236,-0.72014,0.0048842,32.793,-22.562,1.4072,34.068,-118.45
9661,-0.1916,2.6297,9.4603,-0.18987,-0.76115,-0.066488,32.793,-22.562,1.4072,34.068,-118.45
9712,-0.76162,2.007,10.596,0.16167,-0.055416,0.081051,32.493,-22.562,1.4072,34.068,-118.45
9724,-1.1472,2.1076,11.252,0.23411,-0.10761,0.11887,32.493,-22.562,1.4072,34.068,-118.45
9754,-1.231,2.4549,12.354,0.29589,-0.2184,0.22326,32.493,-22.862,1.4072,34.068,-118.45
9772,-1.1448,2.1531,12.538,0.43544,-0.13052,0.37773,32.493,-22.862,1.4072,34.068,-118.45
9795,-1.3771,2.2872,11.891,0.75076,0.062296,0.57853,32.493,-23.012,1.4072,34.068,-118.45
9814,-0.92208,3.195,10.315,0.80562,0.59759,0.79531,32.493,-23.612,1.1072,34.068,-118.45
9833,0.15807,3.5877,9.786,0.19203,0.57735,0.69518,32.493,-23.912,1.1072,34.068,-118.45
9853,0.12933,3.0848,11.494,-0.58668,-0.21521,0.29943,32.643,-24.962,0.80717,34.068,-118.45
9873,-0.25866,1.9112,13.383,-0.65379,-0.96888,-0.015888,32.643,-25.262,0.80717,34.068,-118.45
9894,-0.94603,1.3316,12.737,-0.052447,-0.76648,-0.036661,32.943,-24.362,0.80717,34.068,-118.45
9914,-1.3388,1.1568,11.307,0.55688,0.17841,0.21314,32.943,-24.362,0.20717,34.068,-118.45
9931,-1.6861,1.7124,9.1993,0.74384,0.62049,0.4965,32.943,-24.362,0.35717,34.068,-118.45
9952,-1.2646,2.0693,8.1191,0.48072,0.51077,0.7021,32.943,-24.662,0.35717,34.068,-118.45
9963,-0.74725,2.2585,7.7623,0.28418,0.39572,0.71009,32.943,-24.962,0.20717,34.068,-118.45
9980,-0.10299,2.5938,7.5299,-0.1382,0.39892,0.55509,32.943,-25.262,0.20717,34.068,-118.45
10015,-0.2874,2.6393,8.0784,-0.56377,0.54912,0.29943,33.243,-25.262,0.20717,34.068,-118.45
10029,-0.55564,2.3974,8.4592,-0.45512,0.42555,0.15668,33.393,-25.262,-0.24283,34.068,-118.45
10042,-0.63708,2.2058,8.4209,-0.31184,0.33607,0.076257,33.393,-25.412,0.20717,34.068,-118.45
10099,-0.97477,1.4681,7.3527,0.53611,0.37974,-0.19805,34.143,-25.112,0.20717,34.068,-118.45
10122,-0.93166,1.3316,7.5108,0.55102,0.29772,-0.075543,36.243,-25.412,0.20717,34.068,-118.45
10179,-0.23711,2.7255,9.5561,-0.006641,-0.30096,0.28505,36.093,-25.712,0.20717,34.068,-118.45
10193,0.15807,3.1255,9.5921,0.0018811,-0.12359,0.32127,35.943,-26.462,-0.092827,34.068,-118.45
10210,0.66821,3.5494,9.7884,-0.0071737,0.45591,0.30795,35.943,-26.462,-0.092827,34.068,-118.45
10231,0.16765,3.9015,10.198,-0.070024,0.57629,0.21954,35.943,-26.612,-0.092827,34.068,-118.45
10252,-0.24669,3.8967,10.878,-0.040729,0.12408,0.11035,35.943,-26.762,-0.092827,34.068,-118.45
10275,-0.26585,3.4536,11.254,0.11693,-0.35103,-0.046248,35.943,-26.912,-0.092827,34.068,-118.45
10291,-0.30177,3.4991,10.955,0.2421,-0.3441,-0.14638,36.093,-26.762,-0.092827,34.068,-118.45
10330,-0.70174,3.9278,9.9561,-0.22502,-0.099092,-0.093653,35.943,-26.762,-0.092827,34.068,-118.45
10354,-0.8191,3.3937,11.122,-0.65059,-0.13265,-0.096849,35.943,-26.762,-0.092827,34.068,-118.45
10370,-1.1137,3.3698,11.178,-0.47642,-0.24876,-0.041455,35.943,-26.762,-0.092827,34.068,-118.45
10390,-0.21555,2.8453,11.034,-0.14246,-0.17473,0.051223,35.643,-26.762,-0.092827,34.068,-118.45
10410,0.32093,2.613,11.17,0.16274,-0.35742,-0.041987,35.643,-26.612,-0.092827,34.068,-118.45
10433,0.38799,2.5603,10.742,0.39124,-0.60669,-0.1842,35.493,-26.012,-0.092827,34.068,-118.45
10451,0.49816,2.1699,9.8699,0.51001,-0.55343,-0.30937,35.193,-26.162,-0.092827,34.068,-118.45
10473,0.13891,2.1627,8.828,0.39869,-0.26687,-0.37861,34.743,-26.162,-0.092827,34.068,-118.45
10493,-0.25866,2.2154,8.0545,0.058873,0.11609,-0.32055,33.693,-26.312,-0.092827,34.068,-118.45
10519,-0.43589,2.5244,8.0401,-0.30864,0.42022,-0.22148,33.843,-26.312,-0.092827,34.068,-118.45
10532,-0.49337,2.4357,8.6221,-0.51158,0.34512,-0.21243,33.843,-26.312,-0.092827,34.068,-118.45
10564,-0.18681,2.6513,9.034,-0.33261,-0.20668,-0.25398,33.993,-26.162,-0.092827,34.068,-118.45
10575,-0.21316,2.783,9.2041,-0.19892,-0.23758,-0.31363,33.993,-26.162,-0.092827,34.068,-118.45
10599,-0.90532,2.7782,8.9071,0.081243,-0.13691,-0.43827,33.993,-26.162,-0.092827,34.068,-118.45
10618,-1.437,2.5052,8.1143,0.27672,0.13527,-0.3866,33.843,-26.162,-0.092827,34.068,-118.45
10647,-1.8322,2.4022,7.2952,0.29589,0.3888,-0.039857,33.993,-26.162,-0.092827,34.068,-118.45
10659,-1.6717,2.6345,7.2904,0.24263,0.36962,0.098095,34.293,-26.162,-0.092827,34.068,-118.45
10679,-0.70893,3.6021,7.8676,0.090831,0.090525,0.23924,34.293,-26.162,-0.092827,34.068,-118.45
10697,-0.42871,3.9135,8.6293,-0.016761,-0.12359,0.1194,34.743,-26.162,-0.092827,34.068,-118.45
10738,-1.6286,3.2836,10.057,0.19043,-0.2706,-0.074478,34.743,-26.162,-0.092827,34.068,-118.45
10759,-1.9495,3.1662,10.179,0.39922,-0.10815,0.13272,34.893,-26.162,-0.092827,34.068,-118.45
10775,-1.7412,3.4009,10.04,0.49297,0.10171,0.37347,35.043,-26.162,0.20717,34.068,-118.45
10807,-1.4897,3.4967,11.151,0.41307,-0.31161,0.59983,35.043,-26.462,0.20717,34.068,-118.45
10817,-0.7712,3.5087,11.817,0.46048,-0.49164,0.66428,35.043,-26.912,-0.24283,34.068,-118.45
10863,0.002395,3.4871,12.215,0.97979,-0.28072,0.54551,34.893,-27.662,-0.24283,34.068,-118.45
10886,0.69935,3.9614,9.5513,1.2648,0.67109,0.19397,34.893,-29.162,-0.24283,34.068,-118.45
10925,-0.26824,3.7027,8.5646,0.97713,0.45644,0.032581,34.893,-30.362,-0.24283,34.068,-118.45
10932,-0.55085,2.8525,9.6759,-0.24579,-0.54331,0.012341,34.893,-33.062,-0.54283,34.068,-118.45
10952,-0.66582,2.5627,10.095,-0.42795,-0.75316,0.055484,34.893,-32.762,-1.4428,34.068,-118.45
10973,-0.8191,2.2777,11.12,-0.72889,-0.044231,0.32659,34.143,-32.762,-1.7428,34.068,-118.45
10996,-1.1161,2.225,10.67,-0.45405,0.47881,0.51834,34.143,-32.312,-1.1428,34.068,-118.45
11016,-1.3292,2.6369,10.138,-0.035936,0.63221,0.74311,34.143,-32.312,-1.1428,34.068,-118.45
11037,-1.3149,2.8716,9.1633,0.17712,0.65831,0.82833,34.143,-32.312,-1.1428,34.068,-118.45
11057,0.34967,3.0393,6.6629,0.20481,0.50012,0.63446,34.143,-32.312,-1.1428,34.068,-118.45
11117,0.90053,2.3423,10.179,-0.77097,-0.016534,0.069865,34.743,-31.712,-0.99283,34.068,-118.45
11136,1.0634,2.7351,9.9345,-0.08121,0.21676,-0.14851,34.893,-31.562,-0.39283,34.068,-118.45
11198,-1.8058,2.4693,5.0008,0.40402,0.28174,-0.22361,38.643,-30.362,-0.39283,34.068,-118.45
11215,-0.49098,3.4464,5.9181,0.26127,0.12568,0.25256,38.043,-30.662,-0.39283,34.068,-118.45
11257,0.92448,4.6224,7.4461,0.2176,0.35045,-0.059032,37.743,-30.962,-0.24283,34.068,-118.45
11277,-0.13652,4.3422,6.548,-0.55685,0.2892,-0.28753,37.743,-30.962,-0.39283,34.068,-118.45
11296,-1.8849,3.8057,10.737,-0.79281,0.36909,-0.21456,37.743,-30.962,-0.24283,34.068,-118.45
11341,-1.1951,3.1902,13.393,0.35182,-0.43625,0.095964,37.743,-30.962,0.35717,34.068,-118.45
11374,0.5772,4.4643,9.4939,0.30921,-0.30469,-0.1842,37.593,-30.962,0.35717,34.068,-118.45
11438,-0.45984,4.6727,9.1705,-0.032207,0.03886,-0.31789,37.593,-30.962,0.20717,34.068,-118.45
11457,-0.51732,4.323,10.881,-0.55525,-0.51241,-0.33653,37.293,-30.962,-0.092827,34.068,-118.45
11477,-0.31854,3.3746,10.653,-0.86631,-0.35689,-0.18686,36.543,-30.962,-0.54283,34.068,-118.45
11514,0.29938,1.5759,11.963,-0.88282,-0.017066,0.16947,34.293,-30.662,-0.84283,34.068,-118.45
11534,0.12454,2.5124,10.744,-0.37043,-0.2706,-0.1352,34.293,-30.362,-0.54283,34.068,-118.45
11575,0.74246,3.274,7.427,-0.10784,0.061231,-0.15331,34.143,-28.262,-0.54283,34.068,-118.45
11597,0.90532,3.1016,7.5132,-0.41624,0.27535,-0.32854,34.143,-25.712,-0.54283,34.068,-118.45
11658,-0.73527,2.3304,9.2975,-0.36297,0.46816,-0.13573,34.893,-26.012,-0.39283,34.068,-118.45
11675,-1.1544,2.5076,8.2077,0.13078,0.54007,-0.17088,34.893,-25.562,0.20717,34.068,-118.45
11694,-0.95322,2.3112,6.9887,0.23198,0.17628,-0.035596,35.343,-25.412,0.35717,34.068,-118.45
11718,-0.63468,2.5411,7.2234,0.089233,0.0058368,0.027787,36.093,-25.412,0.20717,34.068,-118.45
11739,-0.45266,2.9914,7.8317,0.070058,-0.098027,-0.019617,36.393,-25.412,0.20717,34.068,-118.45
11754,-0.30417,3.0968,8.4089,0.30282,-0.12626,-0.13253,35.343,-25.262,0.20717,34.068,-118.45
11774,-0.81191,2.7758,9.0508,0.70602,0.23806,-0.061162,35.943,-25.262,0.20717,34.068,-118.45
11798,-0.39757,2.8477,10.174,1.196,-0.057546,0.075724,35.943,-25.262,0.20717,34.068,-118.45
11815,-0.64187,2.4429,9.4843,1.2845,-0.61255,0.10342,35.943,-25.262,0.20717,34.068,-118.45
11835,-0.58199,4.062,7.0485,0.71774,-0.70736,0.12473,35.943,-25.562,0.20717,34.068,-118.45
11855,1.1281,3.9063,8.155,-0.30385,-0.44743,0.089573,35.643,-26.162,0.20717,34.068,-118.45
11877,-0.27782,3.2093,12.313,-0.45086,-0.3212,-0.046248,35.643,-26.312,0.20717,34.068,-118.45
11894,-0.71851,3.1997,13.695,0.18511,-0.3947,0.098095,35.493,-26.912,-0.092827,34.068,-118.45
11948,-0.57241,3.4105,13.369,0.56754,-0.24876,0.1993,35.493,-29.012,-0.24283,34.068,-118.45
11958,0.55325,5.0128,8.2916,0.38697,0.46656,0.25575,34.593,-29.012,-0.99283,34.068,-118.45
11975,-0.2898,4.7278,8.4592,-0.33474,0.50545,0.061876,34.593,-29.312,-1.4428,34.068,-118.45
11995,-0.97956,3.4249,9.9561,-0.78269,0.36377,-0.037194,34.593,-29.612,-1.4428,34.068,-118.45
12015,-1.8322,2.716,10.962,-0.83382,0.44206,-0.15224,34.593,-29.462,-1.5928,34.068,-118.45
12038,-2.8118,2.9052,11.757,-0.45778,0.64606,-0.067021,34.593,-29.312,-1.7428,34.068,-118.45
12075,-2.1411,3.4848,8.6772,0.27246,0.40691,0.30635,34.893,-29.312,-1.7428,34.068,-118.45
12096,-1.1999,3.1111,7.7287,0.086037,-0.029317,0.35536,35.493,-29.312,-1.7428,34.068,-118.45
12119,-1.4059,2.5411,9.1729,-0.20158,-0.26368,0.34524,36.693,-29.312,-1.7428,34.068,-118.45
12136,-1.3364,2.4717,10.306,-0.17815,-0.44317,0.3708,37.743,-29.162,-1.7428,34.068,-118.45
12155,-0.68019,2.5555,10.133,0.15421,-0.37446,0.37134,37.893,-29.312,-1.5928,34.068,-118.45
12177,0.25627,2.8477,7.8389,0.50895,-0.012273,0.24457,38.043,-29.162,-1.5928,34.068,-118.45
12198,0.37123,3.1854,5.5708,0.4184,0.25085,0.046962,37.593,-29.162,-1.1428,34.068,-118.45
12216,-0.32333,2.9339,5.4319,-0.077481,0.12674,-0.068086,37.743,-29.162,-0.84283,34.068,-118.45
12235,-0.74725,3.0752,6.4043,-0.44606,-0.31481,-0.06063,37.743,-29.162,-0.84283,34.068,-118.45
12299,-0.083826,3.3411,7.906,-0.43221,-0.38298,-0.015356,37.743,-29.162,-0.84283,34.068,-118.45
12316,-0.57241,3.1039,8.3586,0.17552,0.17788,-0.092587,37.443,-29.162,-0.092827,34.068,-118.45
12336,-0.95561,3.4776,8.5215,0.13877,0.1635,-0.011627,37.443,-29.162,-0.092827,34.068,-118.45
12350,-0.85263,3.6189,9.1226,0.12918,0.090525,0.069865,37.443,-29.162,-0.092827,34.068,-118.45
12376,-0.25627,3.7674,11.154,0.21706,0.19386,0.091171,37.443,-29.162,-0.092827,34.068,-118.45
12401,-0.64187,3.7698,12.258,0.30122,0.12142,0.040038,37.443,-29.162,-0.092827,34.068,-118.45
12416,-1.1664,3.4871,12.138,0.25275,-0.25835,-0.046248,37.293,-29.162,-0.092827,34.068,-118.45
12439,-0.48858,3.9566,11.288,0.11959,-0.50869,-0.10644,37.293,-29.162,-0.99283,34.068,-118.45
12456,-0.10778,3.8751,10.335,-0.016228,-0.77553,-0.19911,37.293,-29.162,-2.9428,34.068,-118.45
12477,-0.079036,3.4345,10.603,-0.17229,-0.81495,-0.19166,37.293,-29.312,-2.3428,34.068,-118.45
12492,0.37602,3.3985,10.902,-0.26816,-0.39737,-0.19645,37.293,-29.462,-1.7428,34.068,-118.45
12521,0.19639,3.0345,11.786,-0.26923,0.014892,-0.29605,36.993,-29.462,-1.7428,34.068,-118.45
12567,0.5772,3.3195,9.149,0.15634,-0.33718,-0.31683,36.993,-29.312,-1.7428,34.068,-118.45
12577,0.69216,3.5446,8.5287,0.1638,-0.38725,-0.34186,36.993,-29.312,-1.7428,34.068,-118.45
12619,0.34728,3.3387,8.2604,-0.06097,0.069753,-0.31203,36.093,-29.312,-1.7428,34.068,-118.45
12657,-0.95082,2.2393,9.8411,-0.18454,0.32968,-0.24812,36.093,-29.312,-1.7428,34.068,-118.45
12703,-0.29219,2.9147,7.8437,-0.30225,-0.069264,-0.25717,35.343,-29.162,-2.0428,34.068,-118.45
12728,-0.5748,2.7136,7.518,-0.28148,-0.19497,-0.2316,35.343,-29.162,-2.0428,34.068,-118.45
12737,-0.39518,2.8429,7.403,-0.20158,-0.23118,-0.17461,34.893,-28.862,-2.0428,34.068,-118.45
12760,0.086221,2.9626,7.1922,-0.05298,-0.039437,-0.13946,34.143,-28.262,-2.1928,34.068,-118.45
12777,-0.58199,3.353,7.8078,-0.011435,-0.15022,-0.14479,33.993,-28.112,-2.1928,34.068,-118.45
12807,0.2898,3.4919,6.8569,0.090298,-0.045829,-0.11443,33.993,-27.512,-2.1928,34.068,-118.45
12818,0.49098,3.5374,6.6773,0.055144,0.057502,-0.11656,33.993,-26.612,-2.1928,34.068,-118.45
12847,-0.040715,3.5877,7.5108,0.063666,0.18001,-0.070217,33.993,-26.762,-2.0428,34.068,-118.45
12857,-0.27782,3.2955,8.3371,0.13238,0.26416,-0.031867,33.693,-26.762,-2.0428,34.068,-118.45
